bus,load_factor
409065,6185.02
357784,6182.89
380762,6181.23
337328,6179.76
425489,6174.3
396237,6172.58
397897,6172.31
374362,6171.47
359261,6171.43
414683,6158.82
338458,6156.14
402180,6152.78
400292,6150.27
338644,6148.11
406917,6146.14
403462,6141.78
377248,6140.29
405374,6138.55
382161,6135.59
322036,6133.47
397515,6129.67
343291,6128.68
336299,6124.59
335207,6115.88
372531,6114.03
403043,6109.03
321817,6106.7
417716,6104.33
380953,6101.81
395799,6101.65
390151,6097.51
413456,6095.58
328355,6092.07
393784,6087.22
417392,6086.62
384544,6084.13
331229,6082.21
415598,6078.92
390091,6073.85
330270,6072.05
334737,6069.06
412146,6064.03
407772,6062.4
338343,6061.33
383993,6057.89
382584,6052.17
352056,6052.05
380796,6048.19
385236,6047.88
335704,6047.47
381225,6047.24
348516,6041.75
292772,6035.31
409987,6034.39
331138,6034.06
380026,6032.22
362682,6025.4
384770,6024.67
390808,6024.53
309743,6014.31
363268,6009.78
375419,6001.8
367755,5993.77
396717,5987.87
390535,5987.43
404210,5985.33
393195,5984.49
393692,5983.43
410081,5983.09
408878,5979.94
330082,5977.58
386242,5976.3
300821,5974.42
378933,5965.62
395210,5960.86
343853,5957.57
393321,5955.78
356837,5946.0
388481,5942.67
391645,5940.25
401640,5939.24
371336,5937.1
378931,5933.8
297188,5931.49
312958,5929.47
384626,5928.14
377339,5924.27
376302,5917.54
384795,5914.8
373444,5914.63
347857,5914.23
330462,5905.92
360851,5902.57
364165,5900.51
320779,5897.74
367151,5897.4
402374,5897.03
366854,5896.95
362267,5896.44
372942,5892.73
324724,5889.52
300426,5881.8
386996,5876.9
349781,5874.8
368736,5867.19
345186,5856.26
281657,5850.98
392906,5845.45
405433,5842.43
347925,5837.66
301635,5834.25
342872,5826.26
381482,5826.18
404212,5826.1
401958,5819.77
311075,5806.17
367983,5804.67
379766,5802.39
353721,5799.97
390344,5799.84
314550,5798.6
371481,5797.38
330377,5797.27
356620,5794.47
304565,5792.93
318623,5791.79
369050,5789.89
364130,5789.26
384592,5787.44
393359,5779.87
338779,5773.69
376244,5769.78
307608,5769.53
353950,5767.8
301542,5765.92
316648,5764.66
360273,5761.93
346254,5761.35
340929,5761.23
368183,5757.1
334547,5750.67
387197,5748.41
322488,5732.12
315646,5729.63
363219,5718.24
369026,5709.21
349451,5708.53
277926,5703.98
306896,5699.69
384255,5697.81
345287,5694.09
292316,5690.3
301890,5679.07
391926,5677.73
367927,5676.18
315428,5665.33
365481,5665.19
313539,5656.89
388788,5656.43
350455,5656.36
358329,5654.95
348324,5653.84
392111,5643.1
293689,5643.04
385978,5642.7
374365,5639.22
377363,5632.68
351011,5632.05
372071,5631.8
352611,5626.87
370997,5618.42
346331,5614.94
380197,5612.78
310427,5611.29
368733,5604.92
373755,5601.71
318824,5599.77
379613,5597.1
300857,5591.34
370275,5587.42
365108,5579.42
349319,5577.89
373512,5571.84
370231,5571.55
337566,5563.42
298987,5557.44
354762,5557.06
352918,5554.41
369314,5552.07
377813,5549.72
374069,5549.72
365502,5549.05
294675,5548.23
316200,5543.12
365939,5542.15
347914,5535.03
296482,5532.99
301855,5520.77
361048,5518.61
345371,5510.5
378381,5504.88
362192,5493.42
367964,5488.25
368655,5486.9
314424,5485.79
370508,5481.14
296809,5480.01
373091,5479.33
271655,5477.91
371378,5476.5
294345,5470.55
343982,5467.49
356144,5465.49
352388,5461.0
326042,5459.95
341811,5456.91
375831,5456.56
358446,5443.77
345116,5443.71
305848,5442.04
334991,5436.73
368819,5432.53
361758,5421.59
296714,5417.8
368478,5408.77
346837,5404.42
350071,5395.29
288744,5386.01
358852,5374.76
358628,5365.96
291206,5365.82
355354,5359.79
377026,5351.61
372246,5349.49
338290,5348.14
290096,5341.56
310705,5341.16
338267,5335.72
288871,5332.92
334144,5332.3
345136,5331.8
285466,5324.58
347895,5324.55
294457,5321.93
349664,5320.77
283289,5319.67
334766,5317.23
337223,5310.64
280927,5309.41
282205,5309.1
313635,5307.5
334140,5304.07
331674,5303.92
347417,5296.17
288368,5288.46
364972,5281.63
338523,5281.12
331808,5274.6
355491,5262.84
282336,5262.48
326772,5260.68
280283,5250.69
336610,5244.96
270767,5239.51
351637,5237.69
333150,5233.53
290939,5232.17
267300,5230.59
288282,5225.67
340512,5215.81
343967,5209.44
342002,5206.43
338664,5204.59
347516,5199.24
348817,5195.59
335842,5193.86
285946,5192.64
338121,5190.59
346918,5183.85
329214,5180.43
330542,5175.27
339339,5161.73
322449,5158.47
276925,5150.0
279147,5146.8
275612,5145.15
335197,5143.32
330540,5141.61
335884,5137.58
337128,5134.11
327264,5126.17
279353,5122.59
327089,5115.05
284438,5110.42
336911,5102.98
274143,5100.92
322453,5099.98
329144,5097.46
334365,5088.34
334667,5087.87
330666,5087.72
271961,5087.05
330414,5086.81
329339,5083.6
312756,5080.14
266532,5076.92
292341,5075.71
334911,5073.3
334559,5070.04
194232,5069.82
324770,5067.5
331715,5066.05
268582,5056.49
333595,5053.52
334145,5051.43
335046,5038.29
324544,5030.51
335025,5030.14
338021,5026.25
320403,5016.64
321850,5010.56
332474,5009.3
318233,5003.64
327279,5002.16
320242,4995.58
333410,4969.76
321386,4966.41
326192,4964.82
323815,4964.58
323424,4963.12
326416,4958.23
323199,4956.75
325478,4954.63
323500,4949.67
324218,4948.06
248879,4947.31
320689,4945.27
322703,4941.58
317899,4937.19
327340,4922.08
324554,4914.06
321314,4912.67
326107,4909.93
323062,4909.36
326242,4907.59
287126,4904.17
323465,4903.37
265224,4894.09
320929,4893.51
321256,4891.28
320927,4886.23
322563,4876.67
313705,4870.3
318012,4868.36
266241,4861.16
318896,4860.06
317629,4854.0
263401,4852.37
316190,4844.68
318538,4843.76
314149,4840.29
319333,4839.57
326128,4838.87
320186,4833.945
318121,4831.78
313521,4824.76
275937,4817.38
316586,4816.99
318510,4813.33
320751,4803.6
310048,4800.79
258884,4799.65
313426,4798.3
327069,4794.2
318269,4792.93
317199,4780.42
313712,4776.02
315882,4772.17
278036,4771.59
317267,4767.79
319021,4767.16
327984,4766.67
324028,4765.8
317835,4764.88
300232,4764.6
303689,4762.58
310656,4758.63
266944,4757.63
256029,4750.34
322788,4747.03
300347,4743.5
314508,4739.87
310091,4739.02
312074,4738.1
309217,4737.82
302569,4737.09
312717,4732.48
307407,4730.15
315401,4723.71
263654,4720.8
238982,4710.86
315311,4709.64
311882,4703.01
311836,4702.7
320859,4699.3
295571,4698.14
304342,4697.02
309302,4691.91
312659,4687.52
305501,4685.14
313038,4684.44
314899,4681.2
315672,4679.75
312226,4677.55
223161,4675.65
317723,4674.64
307570,4671.73
306871,4669.73
303611,4664.91
308822,4658.42
308098,4652.24
308998,4651.38
312379,4651.37
305354,4648.89
313917,4648.58
307300,4640.93
305497,4639.93
307576,4638.88
303876,4635.11
306720,4627.4
306288,4612.0
313739,4604.19
291354,4600.46
306629,4592.81
309106,4589.32
299874,4588.54
300842,4588.48
309700,4588.17
300583,4587.54
300304,4581.71
299100,4580.73
306904,4580.51
305332,4576.11
303882,4566.79
307261,4566.65
301558,4558.42
240601,4556.08
288787,4552.46
293346,4543.35
265066,4531.9
294447,4523.37
304431,4521.15
280044,4520.96
301892,4517.37
298502,4515.05
301260,4512.31
294204,4494.42
295919,4480.45
300508,4478.18
309009,4475.9
257700,4473.94
297292,4469.04
297659,4462.91
292469,4457.2
287852,4446.84
301317,4443.71
304522,4438.1
297477,4434.72
295648,4434.42
301357,4434.37
221743,4425.78
297368,4418.27
297160,4415.08
244365,4409.14
292548,4408.34
288854,4404.12
295579,4397.47
298563,4393.45
283168,4384.18
293699,4370.89
266141,4366.44
287787,4353.54
288369,4344.19
286362,4339.57
285439,4338.78
231270,4336.63
287899,4319.84
244233,4309.65
299680,4307.8
285366,4307.22
289292,4300.51
280767,4300.28
284841,4294.09
290906,4292.7
266510,4292.22
278930,4287.58
303502,4286.64
285245,4285.76
219234,4285.21
289930,4275.28
280331,4269.04
221156,4268.29
278515,4261.08
237839,4249.04
305028,4245.34
306380,4241.78
297192,4236.47
232678,4234.69
256591,4231.66
282290,4229.51
216327,4229.09
282529,4225.36
283365,4220.0
231171,4215.31
283137,4214.62
279757,4207.28
221645,4204.44
286680,4196.95
280892,4185.88
273257,4181.36
277928,4179.16
226558,4175.65
271925,4175.6
255252,4169.54
294360,4168.31
301881,4164.47
219929,4163.15
281724,4162.38
237811,4162.26
277727,4161.13
269772,4160.56
265869,4152.2
282862,4149.86
277882,4147.48
278317,4143.86
277139,4142.84
275747,4133.81
273791,4131.66
279383,4126.74
223653,4109.97
265818,4108.08
214958,4103.38
273075,4101.95
272827,4100.08
258780,4095.66
267271,4084.81
269375,4077.97
270497,4077.24
294517,4064.73
272363,4059.0
275240,4056.42
270340,4054.32
265152,4054.11
269583,4049.77
219260,4039.74
264517,4033.28
234951,4015.1
265782,4014.0
262570,4011.8
272940,4000.19
264500,3996.19
267787,3994.91
209009,3978.84
238015,3978.46
260772,3978.36
219887,3967.85
247738,3957.42
215493,3955.23
199845,3953.65
231718,3938.18
214017,3935.54
282597,3933.06
237265,3924.73
262355,3919.7
250369,3899.82
276051,3897.07
257638,3889.51
211114,3889.31
246067,3877.69
209937,3876.82
248858,3867.04
203393,3866.61
255801,3862.27
242609,3857.75
259552,3848.69
234939,3840.74
214496,3822.56
253437,3819.95
239686,3760.74
241921,3756.93
240028,3753.71
260524,3751.46
239660,3737.47
235940,3736.45
242899,3718.97
239353,3713.59
249347,3708.92
244219,3706.66
254787,3691.25
263158,3688.76
231563,3658.01
263520,3640.36
218166,3630.78
272700,3618.39
233767,3615.7
233266,3615.27
249699,3612.81
258523,3602.08
232432,3596.78
265087,3576.52
189913,3552.73
242369,3552.24
228890,3537.41
235944,3533.58
226237,3531.27
194025,3529.0
204309,3528.18
238727,3520.49
232723,3513.99
229626,3493.58
228415,3487.5
247349,3483.65
250672,3473.14
233152,3457.93
260758,3456.98
258713,3452.31
228619,3450.23
191694,3449.76
245154,3438.71
261148,3436.02
252137,3428.71
212976,3428.07
194901,3427.81
259169,3426.98
255894,3423.3
240528,3415.43
227108,3408.35
253916,3395.12
233358,3394.5
250675,3372.54
229414,3363.27
235503,3355.45
237547,3343.93
195939,3333.49
200121,3331.3
184817,3326.47
247597,3315.38
213040,3313.65
248434,3309.6
199220,3307.62
244336,3295.0
219217,3287.66
221878,3285.7
244938,3261.55
220319,3256.31
244960,3246.66
242402,3245.09
224885,3236.675
220715,3234.29
242568,3233.9
215071,3227.91
195776,3221.31
206197,3210.27
236590,3201.95
188696,3166.9
171424,3164.16
212121,3161.13
196912,3151.7
184730,3144.5
236521,3141.71
211746,3126.06
218872,3123.97
206691,3111.91
214222,3094.05
229831,3091.15
230903,3087.33
228412,3081.64
206508,3073.77
206379,3070.51
205370,3064.65
208762,3057.58
225938,3049.55
224948,3047.31
225498,3044.64
192157,3041.68
201406,3033.76
221620,3032.54
213912,3019.04
187953,2990.91
219120,2970.06
198860,2960.01
200537,2952.46
192267,2943.86
189391,2943.83
201261,2937.89
213862,2936.26
202629,2934.53
186257,2922.87
214131,2920.49
213080,2909.02
177249,2898.45
193303,2898.33
199323,2890.37
175558,2886.08
202934,2885.42
206386,2881.13
211894,2880.46
183881,2880.43
190988,2874.91
197789,2866.83
181194,2844.38
178580,2836.19
177686,2834.44
205280,2832.15
188378,2829.79
164256,2829.1
205453,2803.95
179954,2803.41
210004,2798.52
176943,2792.51
199679,2787.53
199545,2783.89
186877,2779.11
175502,2772.87
189898,2766.23
207502,2759.25
196277,2758.93
181545,2740.66
171037,2727.16
185406,2721.01
210617,2697.59
173071,2689.77
175080,2689.12
172100,2681.89
158199,2671.8
206907,2662.79
174761,2651.43
204433,2645.77
172492,2620.91
167737,2608.6
166538,2607.37
163299,2606.86
161152,2592.84
169536,2587.35
171693,2586.59
198708,2578.72
160807,2555.38
184406,2540.28
163332,2534.01
170294,2520.87
166998,2519.75
161437,2505.02
158200,2452.08
150496,2427.23
136680,2397.88
157805,2378.68
165913,2367.97
149896,2358.3
175887,2342.34
165299,2316.83
148461,2291.75
150344,2287.24
146116,2273.27
171095,2243.76
170039,2229.6
124154,2220.71
145682,2219.58
161743,2215.51
146562,2214.88
154302,2200.29
144322,2184.21
145412,2172.79
143923,2164.93
141538,2135.34
144561,2131.33
140440,2128.31
136434,2120.53
139350,2117.13
156179,2079.43
155791,2049.51
143697,1969.29
119669,1953.66
121070,1946.73
145023,1923.73
154414,1859.58
135539,1830.51
134047,1778.2
119470,1763.09
114115,1761.92
110637,1750.96
146931,1744.48
113282,1737.72
118701,1718.74
111188,1689.24
117907,1641.5
119698,1601.49
80783,1216.44
86503,1100.47
